track_album_id,track_id,track_album_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_available_markets,track_explicit,track_type,artist_main,artist_number_featured,track_popularity,track_album_release_date,track_album_release_date_precision,track_duration_ms,track_album_total_tracks,award_status
70MrKoi2AdCFBxKqeXDPHZ,54mBdT4j2WElTLunVCGMSU,The Dance,"Bleed to Love Her - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.393,0.852,8,-7.782,1,0.0321,0.0453,0.378,0.691,0.8,84.539,4,184,False,track,Fleetwood Mac,0,36,1997-08-19,day,207000,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,4XYQtNf5BxGeAiwR0YU2Gn,The Dance,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.469,0.621,1,-9.828,0,0.0313,0.876,0.0246,0.712,0.683,138.931,4,184,False,track,Fleetwood Mac,0,41,1997-08-19,day,186160,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,06h9kk12VjJ2bqcBc6IScR,The Dance,"Landslide - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.399,0.426,10,-10.262,1,0.0446,0.834,0.000241,0.686,0.433,145.179,4,184,False,track,Fleetwood Mac,0,44,1997-08-19,day,268200,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,1WLBuLK0LQSdG1MPLhljjg,The Dance,"Say You Love Me - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.589,0.816,9,-8.442,1,0.142,0.156,4.94e-06,0.643,0.739,140.787,4,184,False,track,Fleetwood Mac,0,33,1997-08-19,day,299866,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,1FhGBjKSjyuYwemsJlbwmP,The Dance,"My Little Demon - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.325,0.911,5,-7.152,1,0.123,0.00676,0.00938,0.167,0.84,168.282,4,184,False,track,Fleetwood Mac,0,32,1997-08-19,day,213066,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,1QEzs30PUAJJPbHL1e4NYH,The Dance,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.35,0.508,0,-7.584,1,0.025,0.269,2.37e-06,0.671,0.286,81.719,4,184,False,track,Fleetwood Mac,0,63,1997-08-19,day,341733,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,7eSdKM2qWKVJArCvwxeqTx,The Dance,"You Make Loving Fun - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.571,0.801,7,-7.227,0,0.0342,0.0399,0.0183,0.695,0.802,128.941,4,184,False,track,Fleetwood Mac,0,35,1997-08-19,day,229840,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,3KKl1mLAJyZlt5TMoH17dL,The Dance,"Sweet Girl - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.513,0.67,9,-6.944,1,0.0286,0.167,9.71e-06,0.961,0.586,94.382,4,184,False,track,Fleetwood Mac,0,33,1997-08-19,day,198986,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,3zo3hPlqMWO9NezEMl3Kjh,The Dance,"Go Your Own Way - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.5,0.891,5,-6.113,1,0.0437,0.000378,0.0375,0.72,0.887,131.546,4,184,False,track,Fleetwood Mac,0,37,1997-08-19,day,300466,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,0mtUfOLDK1bYKMFS8tJcJs,The Dance,"Tusk - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.621,0.791,7,-7.686,1,0.0491,0.0287,0.692,0.676,0.59,103.293,4,184,False,track,Fleetwood Mac,0,37,1997-08-19,day,262426,17,nominee
70MrKoi2AdCFBxKqeXDPHZ,6513hbxFDRgcFqBZ6HIs5p,The Dance,"Don't Stop - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.418,0.966,9,-5.075,1,0.115,0.00443,0.11,0.751,0.601,123.03,4,184,False,track,Fleetwood Mac,0,34,1997-08-19,day,331466,17,nominee
5qC5YqtLMlsm5Pyl6GtfpP,3ozomn4PrGEKEuusxX2HpC,Surfacing,Building a Mystery,0.505,0.518,2,-8.601,1,0.023,0.403,0.0,0.129,0.472,81.019,4,165,False,track,Sarah McLachlan,0,51,1997-09-01,day,247306,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,6LlrR9hrCd12AFUXYlWqBe,Surfacing,I Love You,0.365,0.389,10,-13.191,0,0.0334,0.119,0.214,0.0974,0.189,111.793,4,184,False,track,Sarah McLachlan,0,36,1997-09-01,day,284173,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,46ShsS3tyqJAJdxUjPezdI,Surfacing,Sweet Surrender,0.627,0.467,9,-9.81,1,0.0321,0.00286,0.0,0.11,0.61,113.01,4,184,False,track,Sarah McLachlan,0,42,1997-09-01,day,240613,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,0rl84FuazRHYmK72krdmA1,Surfacing,Adia,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,4,184,False,track,Sarah McLachlan,0,49,1997-09-01,day,244666,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,39IGBhszdamLErnDoOlovS,Surfacing,Do What You Have to Do,0.465,0.147,2,-15.472,1,0.0298,0.882,3.09e-05,0.134,0.197,88.931,4,184,False,track,Sarah McLachlan,0,37,1997-09-01,day,226813,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,5LdUUAxs946iK4EpS7bRIv,Surfacing,Witness,0.535,0.311,6,-11.931,0,0.0282,0.701,0.000393,0.0759,0.0647,134.812,3,184,False,track,Sarah McLachlan,0,31,1997-09-01,day,287773,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,3xZMPZQYETEn4hjor3TR1A,Surfacing,Angel,0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3,184,False,track,Sarah McLachlan,0,63,1997-09-01,day,270400,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,2oIobxVhruDR7xrF8cU7ag,Surfacing,Black & White,0.676,0.575,10,-11.198,1,0.0349,0.123,0.0917,0.0832,0.631,96.023,4,184,False,track,Sarah McLachlan,0,30,1997-09-01,day,302466,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,687LfKbMekzqGnPY7wn66V,Surfacing,Full of Grace,0.152,0.192,9,-12.719,1,0.0336,0.894,0.00632,0.127,0.166,175.725,3,184,False,track,Sarah McLachlan,0,37,1997-09-01,day,221120,10,nominee
5qC5YqtLMlsm5Pyl6GtfpP,38MOX1Bw90OyP7zkpBlbCj,Surfacing,Last Dance,0.366,0.02,0,-25.232,1,0.0318,0.987,0.93,0.0925,0.103,69.153,3,184,False,track,Sarah McLachlan,0,27,1997-09-01,day,150453,10,nominee
6cuNyrSmRjBeekioLdLkvI,0beXeFEWUYYY13fYVHTtFk,Ray of Light,Drowned World / Substitute for Love,0.519,0.311,4,-12.156,1,0.0403,0.711,0.17,0.108,0.135,139.91,4,184,False,track,Madonna,0,46,1998-03-03,day,308880,13,winner
6cuNyrSmRjBeekioLdLkvI,5EozWxc0G7mMAHgQdGDlHm,Ray of Light,Swim,0.618,0.477,8,-12.823,0,0.0347,0.585,0.0239,0.168,0.195,100.488,4,184,False,track,Madonna,0,41,1998-03-03,day,300600,13,winner
6cuNyrSmRjBeekioLdLkvI,4Fpsa3pYc3gozrxHRRPvR6,Ray of Light,Ray of Light,0.57,0.907,3,-7.822,1,0.0302,0.00111,0.618,0.0642,0.7,127.183,4,184,False,track,Madonna,0,57,1998-03-03,day,322000,13,winner
6cuNyrSmRjBeekioLdLkvI,7crZfJQOb8QsLtn3LwwQLK,Ray of Light,Candy Perfume Girl,0.609,0.651,1,-11.054,0,0.0451,0.0297,0.413,0.0994,0.37,97.12,4,184,False,track,Madonna,0,40,1998-03-03,day,276640,13,winner
6cuNyrSmRjBeekioLdLkvI,3EdOkdjZAkSHfZJYPYJ78K,Ray of Light,Skin,0.572,0.806,8,-12.316,1,0.0645,0.339,0.832,0.0681,0.388,142.951,4,184,False,track,Madonna,0,41,1998-03-03,day,381333,13,winner
6cuNyrSmRjBeekioLdLkvI,6bZPQHvekmIFBZZB7nMB5X,Ray of Light,Nothing Really Matters,0.708,0.708,0,-6.933,1,0.0383,0.0518,0.0117,0.0781,0.253,116.892,4,184,False,track,Madonna,0,51,1998-03-03,day,267345,13,winner
6cuNyrSmRjBeekioLdLkvI,2KuNI576snW2Xlr1y8cMaW,Ray of Light,Sky Fits Heaven,0.526,0.57,10,-10.504,1,0.0379,0.0723,0.707,0.106,0.212,139.952,4,184,False,track,Madonna,0,41,1998-03-03,day,287733,13,winner
6cuNyrSmRjBeekioLdLkvI,0gVwAMrq7nXQNYz39n0C6L,Ray of Light,Shanti / Ashtangi,0.638,0.77,11,-9.501,1,0.0403,0.0583,0.0835,0.117,0.421,139.849,4,184,False,track,Madonna,0,39,1998-03-03,day,268666,13,winner
6cuNyrSmRjBeekioLdLkvI,2II03llydk4YnkBBvoYB3B,Ray of Light,Frozen,0.601,0.617,1,-10.917,1,0.0354,0.661,0.0148,0.149,0.31,108.013,4,184,False,track,Madonna,0,60,1998-03-03,day,367333,13,winner
6cuNyrSmRjBeekioLdLkvI,01VFDkHBNJcCNUjzD3flWg,Ray of Light,The Power of Good-Bye,0.468,0.544,5,-11.574,0,0.0455,0.0391,0.741,0.175,0.22,84.987,4,184,False,track,Madonna,0,58,1998-03-03,day,251160,13,winner
6cuNyrSmRjBeekioLdLkvI,0koXhZM2nyHAJ6fmGWCprN,Ray of Light,To Have and Not to Hold,0.554,0.543,10,-12.417,0,0.0356,0.721,0.306,0.0659,0.656,88.035,4,184,False,track,Madonna,0,40,1998-03-03,day,322746,13,winner
6cuNyrSmRjBeekioLdLkvI,67NdrXnC8NiGfGWqzViGWA,Ray of Light,Little Star,0.445,0.602,1,-10.49,0,0.041,0.486,0.00866,0.133,0.35,144.923,4,184,False,track,Madonna,0,37,1998-03-03,day,318466,13,winner
6cuNyrSmRjBeekioLdLkvI,2mG3ShZcT6xkKRvSrPJZus,Ray of Light,Mer Girl,0.329,0.175,4,-17.667,1,0.0476,0.929,0.000545,0.106,0.16,98.38,3,184,False,track,Madonna,0,34,1998-03-03,day,331760,13,winner
4zWJPA1aq4IBdLk1QbWD63,2GGskYwS4j8LDMSDUJ8vrl,Pilgrim,My Father's Eyes,0.807,0.552,4,-6.568,1,0.0333,0.00886,0.000218,0.238,0.783,93.006,4,185,False,track,Eric Clapton,0,55,1998-03-10,day,323440,14,nominee
4zWJPA1aq4IBdLk1QbWD63,7henYpsVePUUrB8sQmhG6O,Pilgrim,River of Tears,0.685,0.323,0,-8.695,1,0.0255,0.463,0.173,0.273,0.153,107.68,3,185,False,track,Eric Clapton,0,40,1998-03-10,day,442133,14,nominee
4zWJPA1aq4IBdLk1QbWD63,0FVKByUecVvVnldBEGoLZW,Pilgrim,Pilgrim,0.555,0.678,0,-9.304,1,0.0486,0.0737,0.0724,0.0986,0.688,174.181,4,185,False,track,Eric Clapton,0,30,1998-03-10,day,350133,14,nominee
4zWJPA1aq4IBdLk1QbWD63,5b3hQPYkqrEUz5sB1sSva1,Pilgrim,Broken Hearted,0.552,0.698,1,-6.426,0,0.128,0.183,0.0301,0.106,0.584,78.853,4,185,False,track,Eric Clapton,0,25,1998-03-10,day,471813,14,nominee
4zWJPA1aq4IBdLk1QbWD63,2ZZqXYbfmLJMfhLAorzCVh,Pilgrim,One Chance,0.788,0.539,10,-7.164,0,0.192,0.00291,0.000784,0.0452,0.748,90.008,4,185,False,track,Eric Clapton,0,25,1998-03-10,day,355680,14,nominee
4zWJPA1aq4IBdLk1QbWD63,1xmAdMnmMkjruL1rayrfEp,Pilgrim,Circus,0.657,0.645,1,-10.956,0,0.0283,0.284,0.716,0.275,0.829,98.982,4,185,False,track,Eric Clapton,0,28,1998-03-10,day,251533,14,nominee
4zWJPA1aq4IBdLk1QbWD63,3pcisrkvTH6yWj9541ujHa,Pilgrim,Goin' Down Slow,0.731,0.415,4,-10.512,0,0.0954,0.0914,0.183,0.268,0.417,93.014,4,185,False,track,Eric Clapton,0,23,1998-03-10,day,319666,14,nominee
4zWJPA1aq4IBdLk1QbWD63,0tWRxXcK0csdKjPykobhEt,Pilgrim,Fall Like Rain,0.634,0.702,0,-9.65,1,0.0303,0.078,0.00417,0.095,0.397,127.982,4,185,False,track,Eric Clapton,0,21,1998-03-10,day,230200,14,nominee
4zWJPA1aq4IBdLk1QbWD63,5mGulV6WWfQxVLcuoQA4aI,Pilgrim,Born in Time,0.542,0.785,4,-7.066,1,0.0285,0.000483,0.121,0.0821,0.395,174.246,4,185,False,track,Eric Clapton,0,27,1998-03-10,day,281800,14,nominee
4zWJPA1aq4IBdLk1QbWD63,1z62f54nXktxKnGrWm5BSP,Pilgrim,Sick and Tired,0.584,0.854,9,-5.641,1,0.0383,0.00185,0.00161,0.225,0.782,139.073,3,185,False,track,Eric Clapton,0,19,1998-03-10,day,343546,14,nominee
4zWJPA1aq4IBdLk1QbWD63,1ClIsuzcJrTSWMErCaEmM5,Pilgrim,Needs His Woman,0.75,0.524,9,-9.233,1,0.0312,0.713,0.0235,0.114,0.433,95.016,4,185,False,track,Eric Clapton,0,21,1998-03-10,day,225680,14,nominee
4zWJPA1aq4IBdLk1QbWD63,5mjOdO12uvegrzHohT13jt,Pilgrim,She's Gone,0.647,0.84,2,-7.559,1,0.0433,0.00055,0.0135,0.157,0.809,100.01,4,185,False,track,Eric Clapton,0,22,1998-03-10,day,285306,14,nominee
4zWJPA1aq4IBdLk1QbWD63,0ub9VVOTgHkdhMv9dr7wT9,Pilgrim,You Were There,0.595,0.493,7,-7.202,1,0.0252,0.0118,0.0025,0.119,0.13,100.132,4,185,False,track,Eric Clapton,0,23,1998-03-10,day,331413,14,nominee
4zWJPA1aq4IBdLk1QbWD63,1TONR7ztvH5PR9z0Eit12n,Pilgrim,Inside of Me,0.598,0.71,0,-9.182,1,0.0648,0.283,0.0876,0.0488,0.812,173.958,4,185,False,track,Eric Clapton,0,19,1998-03-10,day,325520,14,nominee
1r6NoADkFvVSpyFnJjcuLe,4zYdvcaguqCfG5IcRLpfd4,Brand New Day,A Thousand Years,0.605,0.437,1,-10.473,1,0.0373,0.37,0.055,0.11,0.33,81.967,4,3,False,track,Sting,0,36,1999-01-01,day,358066,10,winner
1r6NoADkFvVSpyFnJjcuLe,4WhyHQ2BXi2VU1iaFbF6jv,Brand New Day,Desert Rose,0.581,0.654,0,-7.9,0,0.0316,0.0145,0.0,0.114,0.131,111.999,4,3,False,track,Sting,1,52,1999-01-01,day,285893,10,winner
1r6NoADkFvVSpyFnJjcuLe,5i6wyIKO0trCZwzB8snPm8,Brand New Day,Big Lie Small World,0.687,0.52,11,-12.275,0,0.0452,0.0609,0.0182,0.114,0.366,160.084,4,3,False,track,Sting,0,23,1999-01-01,day,305106,10,winner
1r6NoADkFvVSpyFnJjcuLe,3KqlhR6xM678ebKIN9O4Sv,Brand New Day,After The Rain Has Fallen,0.642,0.787,10,-8.224,0,0.0345,0.0633,2.32e-06,0.108,0.547,109.484,4,3,False,track,Sting,0,25,1999-01-01,day,303020,10,winner
1r6NoADkFvVSpyFnJjcuLe,7rVW5PGA7fKq0J6WpErqay,Brand New Day,Perfect Love...Gone Wrong,0.763,0.56,1,-8.343,1,0.0853,0.0823,0.0,0.112,0.477,88.968,4,3,False,track,Sting,0,21,1999-01-01,day,324226,10,winner
1r6NoADkFvVSpyFnJjcuLe,1WBCxZlc5e3THDKbce7gXJ,Brand New Day,Tomorrow We'll See,0.626,0.496,7,-11.964,0,0.0385,0.114,3.19e-05,0.111,0.507,97.042,4,3,False,track,Sting,0,20,1999-01-01,day,289373,10,winner
1r6NoADkFvVSpyFnJjcuLe,2dIMKFACpjTKmeXlpKTJw8,Brand New Day,Prelude To The End Of The Game,0.355,0.108,2,-30.056,1,0.0438,0.722,0.0764,0.106,0.0388,159.06,3,3,False,track,Sting,0,1,1999-01-01,day,20960,10,winner
1r6NoADkFvVSpyFnJjcuLe,7wdLhwuPaiDM6OdxuML9nv,Brand New Day,Fill Her Up,0.429,0.66,2,-9.821,1,0.0425,0.0497,5.04e-06,0.115,0.552,101.635,3,3,False,track,Sting,0,21,1999-01-01,day,338573,10,winner
1r6NoADkFvVSpyFnJjcuLe,3Khh1Azoid8A21QEgRYhVp,Brand New Day,Ghost Story,0.66,0.351,4,-11.816,1,0.0281,0.585,4.5e-06,0.104,0.47,120.091,4,3,False,track,Sting,0,26,1999-01-01,day,329600,10,winner
1r6NoADkFvVSpyFnJjcuLe,35rbWJFPSnfTEDXvopaqxZ,Brand New Day,Brand New Day,0.496,0.803,4,-7.424,1,0.0789,0.19,9.68e-06,0.0767,0.391,157.456,3,3,False,track,Sting,0,43,1999-01-01,day,379826,10,winner
60lFnvzz0AJeRAHXrvmWGH,3hbpA0Fv8sF5WONVrHu2ja,Mirrorball,Building a Mystery,0.22,0.675,2,-7.352,1,0.0298,0.216,5.1e-06,0.634,0.242,170.428,4,184,False,track,Sarah McLachlan,0,24,1999-04-24,day,246666,14,nominee
60lFnvzz0AJeRAHXrvmWGH,1jPSRM9bETsC6uayiJACJ3,Mirrorball,Hold On - Live,0.254,0.454,9,-9.0,1,0.0297,0.288,0.000564,0.856,0.067,141.215,4,184,False,track,Sarah McLachlan,0,25,1999-04-24,day,318506,14,nominee
60lFnvzz0AJeRAHXrvmWGH,5mj6ljh5dXtBi3hW0xWqkT,Mirrorball,Good Enough,0.337,0.585,9,-9.532,1,0.0321,0.103,0.000708,0.956,0.247,94.535,4,184,False,track,Sarah McLachlan,0,23,1999-04-24,day,310933,14,nominee
60lFnvzz0AJeRAHXrvmWGH,17dJKYDOzbmb30cLXgrWiP,Mirrorball,I Will Remember You - Live,0.362,0.404,9,-11.111,1,0.0285,0.637,6.64e-05,0.864,0.365,73.437,4,184,False,track,Sarah McLachlan,0,25,1999-04-24,day,222840,14,nominee
60lFnvzz0AJeRAHXrvmWGH,0db2p2sk1UPg92hMnSz3J8,Mirrorball,Adia,0.459,0.532,3,-8.484,1,0.0265,0.473,2.3e-06,0.747,0.335,80.932,4,184,False,track,Sarah McLachlan,0,21,1999-04-24,day,238066,14,nominee
60lFnvzz0AJeRAHXrvmWGH,1Y1EebQJpxBIPOSZR6KO1w,Mirrorball,I Love You,0.519,0.447,8,-12.227,1,0.0308,0.189,0.00581,0.745,0.178,112.127,4,184,False,track,Sarah McLachlan,0,22,1999-04-24,day,269653,14,nominee
60lFnvzz0AJeRAHXrvmWGH,2n4dH8kOSVfSikxO0qIWzB,Mirrorball,Do What You Have to Do - Live,0.414,0.231,2,-14.047,1,0.0334,0.935,6.83e-06,0.942,0.223,92.22,4,184,False,track,Sarah McLachlan,0,24,1999-04-24,day,249986,14,nominee
60lFnvzz0AJeRAHXrvmWGH,3setQxCpVJpNVSnFaNwtfz,Mirrorball,The Path of Thorns (Terms),0.504,0.515,11,-10.717,1,0.0255,0.21,3.22e-05,0.845,0.209,91.672,4,184,False,track,Sarah McLachlan,0,23,1999-04-24,day,363426,14,nominee
60lFnvzz0AJeRAHXrvmWGH,7yD3IAIteadHTJrYAdza3h,Mirrorball,Fear,0.391,0.444,9,-10.078,1,0.0291,0.134,0.000188,0.954,0.144,94.007,4,184,False,track,Sarah McLachlan,0,21,1999-04-24,day,301160,14,nominee
60lFnvzz0AJeRAHXrvmWGH,6ZZEuyMBsFgHoBBEBUPFfB,Mirrorball,Possession - Live,0.545,0.818,6,-8.298,0,0.0508,0.0077,0.00071,0.963,0.491,100.085,4,184,False,track,Sarah McLachlan,0,23,1999-04-24,day,313653,14,nominee
60lFnvzz0AJeRAHXrvmWGH,7rACKwx9OMTlScGUAcBsvP,Mirrorball,Sweet Surrender,0.551,0.779,9,-7.79,1,0.0447,0.00368,0.000186,0.685,0.522,113.118,4,184,False,track,Sarah McLachlan,0,22,1999-04-24,day,238720,14,nominee
60lFnvzz0AJeRAHXrvmWGH,08rfYKtzAJ7sysYRIukOrS,Mirrorball,Ice Cream,0.379,0.675,8,-9.676,0,0.0358,0.024,0.000678,0.897,0.399,142.636,3,184,False,track,Sarah McLachlan,0,23,1999-04-24,day,182146,14,nominee
60lFnvzz0AJeRAHXrvmWGH,4ZiX8ypFwwqitmhoCwspJT,Mirrorball,Fumbling Towards Ecstasy,0.355,0.764,10,-8.323,0,0.0469,0.00598,0.000974,0.403,0.535,169.358,4,184,False,track,Sarah McLachlan,0,21,1999-04-24,day,347680,14,nominee
60lFnvzz0AJeRAHXrvmWGH,4omTcmDBlW55uSs6m1aVbq,Mirrorball,Angel - Live,0.284,0.141,2,-15.506,1,0.0345,0.966,1.88e-05,0.729,0.225,142.544,4,184,False,track,Sarah McLachlan,0,19,1999-04-24,day,349146,14,nominee
2MJc2N3eFVT0ZabBN4zc32,7qmqDmA44Fa9NxUFqNhgBD,Two Against Nature,Gaslighting Abbie,0.858,0.546,9,-8.08,1,0.0537,0.331,0.0278,0.0543,0.824,102.998,4,184,False,track,Steely Dan,0,33,2000-02-29,day,353800,9,winner
2MJc2N3eFVT0ZabBN4zc32,0EteUgvC5L6C6hShNTOENq,Two Against Nature,What a Shame About Me,0.883,0.4,9,-9.648,0,0.0441,0.295,4.56e-06,0.114,0.669,112.998,4,184,False,track,Steely Dan,0,35,2000-02-29,day,317400,9,winner
2MJc2N3eFVT0ZabBN4zc32,2C3Gjo4k42nkHMqWZSnWqM,Two Against Nature,Two Against Nature,0.699,0.784,1,-7.955,1,0.0598,0.119,0.00239,0.0752,0.809,179.99,3,184,False,track,Steely Dan,0,28,2000-02-29,day,377866,9,winner
2MJc2N3eFVT0ZabBN4zc32,7JIRmMwJpqepCjWYCVUcwl,Two Against Nature,Janie Runaway,0.916,0.365,10,-8.676,0,0.0476,0.077,0.0231,0.092,0.749,105.986,4,184,False,track,Steely Dan,0,29,2000-02-29,day,249106,9,winner
2MJc2N3eFVT0ZabBN4zc32,1hBMuf9buRQkCxNrCS3Evt,Two Against Nature,Almost Gothic,0.808,0.456,7,-11.07,0,0.0282,0.664,0.00585,0.109,0.383,111.034,4,184,False,track,Steely Dan,0,29,2000-02-29,day,249933,9,winner
2MJc2N3eFVT0ZabBN4zc32,1xN6Ib6AOP6XLL4dzgGsh7,Two Against Nature,Jack of Speed,0.899,0.388,6,-9.037,0,0.0461,0.345,0.0259,0.0665,0.69,91.506,4,184,False,track,Steely Dan,0,40,2000-02-29,day,377600,9,winner
2MJc2N3eFVT0ZabBN4zc32,0tSetyzVMV1lSylhrYGZoS,Two Against Nature,Cousin Dupree,0.832,0.554,10,-8.918,1,0.0441,0.17,0.0495,0.0796,0.859,139.978,4,184,False,track,Steely Dan,0,36,2000-02-29,day,328293,9,winner
2MJc2N3eFVT0ZabBN4zc32,5eJIUxDDOHcRhRoSFXm5gc,Two Against Nature,Negative Girl,0.635,0.39,10,-12.198,0,0.0306,0.61,0.00735,0.269,0.419,101.16,4,184,False,track,Steely Dan,0,25,2000-02-29,day,334800,9,winner
2MJc2N3eFVT0ZabBN4zc32,5vX6EEjC11MiFdiEtH3qUz,Two Against Nature,West of Hollywood,0.74,0.536,11,-9.052,0,0.0496,0.619,0.0402,0.2,0.757,149.532,4,184,False,track,Steely Dan,0,25,2000-02-29,day,501600,9,winner
5WgUhTGN9wJsZ6kJDcz9mM,6bOGTF0kvLceiHHQUkWsro,Inside Job,Nobody Else in the World but You,0.779,0.794,9,-4.739,0,0.0822,0.049,0.0,0.0637,0.722,109.149,4,184,False,track,Don Henley,0,15,2000-05-23,day,290800,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,7AoJXxRBfLVF2Dpx75lcg9,Inside Job,Taking You Home,0.569,0.497,4,-6.632,0,0.0269,0.344,2.34e-05,0.134,0.0877,72.346,4,184,False,track,Don Henley,0,40,2000-05-23,day,331666,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,4chn2RTOa5Pc3LmM1WWcHe,Inside Job,For My Wedding,0.402,0.177,4,-13.08,1,0.0358,0.862,0.0,0.0903,0.239,154.247,4,184,False,track,Don Henley,0,26,2000-05-23,day,217186,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,64m4EukLeQZX3mrQZNRZ94,Inside Job,Everything Is Different Now,0.642,0.48,2,-6.468,1,0.0257,0.0765,2.22e-05,0.186,0.304,146.035,4,184,False,track,Don Henley,0,27,2000-05-23,day,313253,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,1BDo5ld2GOpsBAImlLBKgk,Inside Job,Workin' It,0.598,0.797,1,-4.374,0,0.0431,0.232,0.0,0.0661,0.788,86.004,4,184,False,track,Don Henley,0,16,2000-05-23,day,337546,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,78YyyfQYhtQEjkrkId6OoY,Inside Job,Goodbye to a River,0.571,0.25,7,-10.2,0,0.0298,0.649,3.24e-05,0.0497,0.237,113.694,4,184,False,track,Don Henley,0,25,2000-05-23,day,349573,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,4Rz7pMhxZiMiNAu28tZgHz,Inside Job,Inside Job,0.441,0.76,4,-4.689,0,0.0307,0.207,1.37e-05,0.381,0.0681,79.946,4,184,True,track,Don Henley,0,14,2000-05-23,day,290026,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,2LUZ7E6R0iqRmgCxaq1kLp,Inside Job,"They're Not Here, They're Not Coming",0.469,0.748,5,-4.534,1,0.0357,0.298,0.0,0.0603,0.18,155.516,4,184,False,track,Don Henley,0,15,2000-05-23,day,359933,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,1HlbHV9joYHoX4Sury0bwb,Inside Job,"Damn It, Rose",0.599,0.398,7,-8.747,1,0.0246,0.705,0.000101,0.134,0.128,129.282,4,184,False,track,Don Henley,0,13,2000-05-23,day,433493,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,6RTp3kSRIOtKaGRATt4QMM,Inside Job,Miss Ghost,0.749,0.718,0,-5.643,1,0.0473,0.0525,0.0,0.164,0.614,105.229,4,184,False,track,Don Henley,0,16,2000-05-23,day,402226,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,5KEZVbNI89cXNBrtUBrYYz,Inside Job,The Genie,0.593,0.935,2,-4.429,1,0.0967,0.107,0.000105,0.268,0.377,105.658,4,184,False,track,Don Henley,0,11,2000-05-23,day,345433,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,0yD3tMGHthqxzJ8lMhojYd,Inside Job,Annabel,0.429,0.111,6,-11.545,1,0.0337,0.925,0.0,0.106,0.262,75.337,4,184,False,track,Don Henley,0,19,2000-05-23,day,221644,13,nominee
5WgUhTGN9wJsZ6kJDcz9mM,158S7znGxKstEjJctZHL1i,Inside Job,My Thanksgiving,0.602,0.685,10,-4.422,1,0.0252,0.154,0.0,0.169,0.431,93.27,4,184,False,track,Don Henley,0,22,2000-05-23,day,309916,13,nominee
0NxA1D1taWpPdIc6uIlAi9,7H3ojI1BsVy0dEJENqMt1k,Lovers Rock,By Your Side,0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,4,185,False,track,Sade,0,69,2000-11-13,day,274933,11,winner
0NxA1D1taWpPdIc6uIlAi9,5BhdjbSvgGUwf2I2flmf11,Lovers Rock,Flow,0.786,0.362,7,-11.289,1,0.1,0.0732,0.393,0.0879,0.565,83.991,4,185,False,track,Sade,0,55,2000-11-13,day,274266,11,winner
0NxA1D1taWpPdIc6uIlAi9,0qQcQIj6htaCX7KFrsciNU,Lovers Rock,King of Sorrow,0.722,0.426,8,-9.952,1,0.0378,0.366,0.022,0.0743,0.38,82.489,4,185,False,track,Sade,0,54,2000-11-13,day,293000,11,winner
